%t0,t1,rS,currentS,errorS,rR,currentR,errorR,rT,currentT,errorT,accX,accY,thruster1,thruster2,thruster3,thruster4,thruster5,thruster6,xPos,yPos
56.74500000000177,56.76000000000177,0.4847893713666619,0.1051821576670697,0.37960721369959216,0,-0.05289678742048313,0.05289678742048313,-3.0597989810993473,1.7072462569868414,-4.7670452380861885,0.18924684035692793,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.380628405680449,0.11317917758427047
56.76000000000177,56.77500000000177,0.4847893713666619,0.10628875399457823,0.3785006173720837,0,-0.05276960634906387,0.05276960634906387,-3.0606030352694416,1.7075209548173174,-4.7681239900867585,0.18924684035692793,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.3807297590536205,0.11206991749270968
56.77500000000177,56.79000000000177,0.4847893713666619,0.10739632439045296,0.3773930469762089,0,-0.0526215683847875,0.0526215683847875,-3.0614093311683592,1.7082123002299507,-4.76962163139831,-0.2274005688868066,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.380851940949117,0.11095919745368177
56.79000000000177,56.80500000000177,0.4847893713666619,0.10855112502316441,0.37623824634349745,0,-0.052445174680932564,0.052445174680932564,-3.062251599808793,1.708770674616777,-4.771022274425571,-0.2274005688868066,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.381001370012578,0.10980059907846133
56.80500000000177,56.82000000000177,0.4847893713666619,0.10971261005081927,0.3750767613158426,0,-0.05228310311041351,0.05228310311041351,-3.0630975481983347,1.7089833394403922,-4.772080887638727,0.18924684035692793,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.381136325030263,0.10863565195234845
56.82000000000177,56.83500000000177,0.4847893713666619,0.11083451172565151,0.3739548596410104,0,-0.05214289186626367,0.05214289186626367,-3.0639134278096773,1.7092580372708681,-4.773171465080545,0.18924684035692793,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.381250348290804,0.10751078695732325
56.83500000000177,56.85000000000177,0.4847893713666619,0.11195735123725599,0.3728320201294059,0,-0.051981822068687976,0.051981822068687976,-3.064731455468279,1.7099493826835013,-4.774680838151781,-0.2274005688868066,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.381385202578293,0.10638449819787604
56.85000000000177,56.86500000000177,0.4847893713666619,0.11308689202077057,0.3717024793458913,0,-0.05183506651555084,0.05183506651555084,-3.065553214535514,1.7101620475071164,-4.775715262042631,0.18924684035692793,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.381505590313381,0.10525184363127614
56.86500000000177,56.88000000000177,0.4847893713666619,0.11417687524589723,0.37061249612076463,0,-0.05171021793080349,0.05171021793080349,-3.0663449658272626,1.7104367453375924,-4.776781711164855,0.18924684035692793,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.381604999060746,0.10415924649549452
56.88000000000177,56.89500000000177,0.4847893713666619,0.1152677717210051,0.3695215996456568,0,-0.05156450970168385,0.05156450970168385,-3.06713882320375,1.7111280907502258,-4.778266913953976,-0.2274005688868066,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.381725240498792,0.1030652501499738
56.89500000000177,56.91000000000177,0.4847893713666619,0.11640581555289853,0.36838355581376336,0,-0.05139030814024267,0.05139030814024267,-3.0679684935272853,1.711686465137052,-4.779654958664337,-0.2274005688868066,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.381872868591977,0.10192345511870872
56.91000000000177,56.92500000000177,0.4847893713666619,0.11755058551160202,0.36723878585505987,0,-0.05123040916098797,0.05123040916098797,-3.068801929317596,1.7118991299606672,-4.780701059278263,0.18924684035692793,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.382006041212515,0.10077526916031351
56.92500000000177,56.940000000001774,0.4847893713666619,0.11865583602579047,0.36613353534087145,0,-0.05109248583177822,0.05109248583177822,-3.06960540722208,1.7121738277911431,-4.781779235013223,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.382118165293955,0.09966710413008771
56.940000000001774,56.955000000001775,0.4847893713666619,0.11971573287585276,0.36507363849080915,0,-0.050941408774464236,0.050941408774464236,-3.0703771610565984,1.7124662601263556,-4.782843421182954,0.18924684035692793,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.382244496657609,0.0986039738480546
56.955000000001775,56.970000000001775,0.4847893713666619,0.12078237645710473,0.3640069949095572,0,-0.05080460356982519,0.05080460356982519,-3.071152741779481,1.7132108090531983,-4.78436355083268,-0.2274005688868066,0.2259012484293238,0.0,1.0,0.0,1.0,0.0,1.0,7.3823564027895205,0.0975344313238495
56.970000000001775,56.985000000001776,0.4847893713666619,0.12190198478120226,0.3628873865854596,0,-0.0506743418779355,0.0506743418779355,-3.0719658974779755,1.7137514489352883,-4.785717346413264,-0.2274005688868066,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.382460532655564,0.09641209096604346
56.985000000001776,57.000000000001776,0.4847893713666619,0.12302244605673215,0.3617669253099297,0,-0.05052323751778082,0.05052323751778082,-3.07278101930053,1.7139109102446939,-4.786691929545224,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.382585479646264,0.09528841207635345
57.000000000001776,57.01500000000178,0.4847893713666619,0.12409753088746348,0.36069184047919844,0,-0.0503590582323828,0.0503590582323828,-3.073564341178274,1.7142033425799064,-4.78776768375818,0.18924684035692793,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.382724555668711,0.09420979254611922
57.01500000000178,57.03000000000178,0.4847893713666619,0.12517938723057787,0.359609984136084,0,-0.05020913905850466,0.05020913905850466,-3.074351524353061,1.714947891506749,-4.78929941585981,-0.2274005688868066,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.382849217619766,0.09312473572558297
57.03000000000178,57.04500000000178,0.4847893713666619,0.12626800930393273,0.35852136206272917,0,-0.0500735001075772,0.0500735001075772,-3.0751425872113733,1.7150896183114182,-4.790232205522791,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.382959445528236,0.09203324786408452
57.04500000000178,57.06000000000178,0.4847893713666619,0.12731123955249463,0.35747813181416727,0,-0.04992483972605753,0.04992483972605753,-3.0759018230013995,1.7153820506466306,-4.79128387364803,0.18924684035692793,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.383083749346821,0.09098683598474003
57.06000000000178,57.07500000000178,0.4847893713666619,0.1283612581172402,0.3564281132494217,0,-0.049790431464517844,0.049790431464517844,-3.076664970341906,1.7161265995734736,-4.79279156991538,-0.2274005688868066,0.2259012484293238,0.0,1.0,0.0,1.0,0.0,1.0,7.383193646691711,0.08993396982958707
57.07500000000178,57.09000000000178,0.4847893713666619,0.1294642602791682,0.3553251110874937,0,-0.04966241225403558,0.04966241225403558,-3.077465747023724,1.7166672394555633,-4.794132986479287,-0.2274005688868066,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.383295921750994,0.08882828339134206
57.09000000000178,57.10500000000178,0.4847893713666619,0.13056805461613427,0.3542213167505276,0,-0.04951354797686497,0.04951354797686497,-3.078268358157019,1.716826700764969,-4.795095058921988,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.383419017749314,0.0877213191251918
57.10500000000178,57.12000000000178,0.4847893713666619,0.1316264345775041,0.3531629367891578,0,-0.04935174113805041,0.04935174113805041,-3.0790390689400216,1.7171191331001814,-4.796158202040203,0.18924684035692793,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.383556111335854,0.08665945522419226
57.12000000000178,57.13500000000178,0.4847893713666619,0.13264542202226867,0.3521439493443932,0,-0.04921211547088081,0.04921211547088081,-3.079780029174145,1.7174647689496034,-4.7972447981237485,0.18924684035692793,0.2259012484293238,0.0,1.0,0.0,1.0,0.0,1.0,7.383671947959028,0.08563749014834474
57.13500000000178,57.15000000000178,0.4847893713666619,0.1336712023346692,0.35111816903199267,0,-0.049086733916405285,0.049086733916405285,-3.0805249497094556,1.7181383798575,-4.798663329566955,-0.2274005688868066,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.3837733860075305,0.08460906605983488
57.15000000000178,57.16500000000178,0.4847893713666619,0.13474392910049046,0.3500454422661714,0,-0.048932529215851096,0.048932529215851096,-3.0813053088218947,1.7186967542443266,-4.800002063066222,-0.2274005688868066,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.38390254511809,0.08353303644688656
57.16500000000178,57.18000000000178,0.4847893713666619,0.13582348209226236,0.34896588927439953,0,-0.04879257959433205,0.04879257959433205,-3.0820896518443988,1.7189094190679417,-4.80099907091234,0.18924684035692793,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.384017293913082,0.08245051472763339
57.18000000000178,57.195000000001784,0.4847893713666619,0.1368636706649884,0.3479257007016735,0,-0.04867488212333569,0.04867488212333569,-3.082844327387976,1.7191841168984177,-4.802028444286393,0.18924684035692793,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.384110714130202,0.08140786539802056
57.195000000001784,57.210000000001784,0.4847893713666619,0.13790458998802346,0.34688478137863843,0,-0.048536317817579874,0.048536317817579874,-3.0836007155716008,1.7198754623110508,-4.803476177882652,-0.2274005688868066,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.384224978480236,0.08036399914116164
57.210000000001784,57.225000000001785,0.4847893713666619,0.1389924056254937,0.3457969657411682,0,-0.04836884885941215,0.04836884885941215,-3.084392433081479,1.7204338366978773,-4.8048262697793565,-0.2274005688868066,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.384367046545184,0.07927257558543428
57.225000000001785,57.240000000001785,0.4847893713666619,0.14008707224085093,0.34470229912581096,0,-0.048215623101062116,0.048215623101062116,-3.0851881667290733,1.7206465015214925,-4.805834668250566,0.18924684035692793,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.384494715593623,0.07817463490130316
57.240000000001785,57.255000000001786,0.4847893713666619,0.14114241315035322,0.34364695821630864,0,-0.04808471783886829,0.04808471783886829,-3.085954286212813,1.7209211993519682,-4.806875485564781,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.3846009868347755,0.07711652949717607
57.255000000001786,57.27000000000179,0.4847893713666619,0.14215228707179056,0.34263708429487133,0,-0.04794105607209948,0.04794105607209948,-3.0866883867674417,1.7212136316871807,-4.807902018454622,0.18924684035692793,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.3847210708839475,0.07610358139309331
57.27000000000179,57.28500000000179,0.4847893713666619,0.14316903230590716,0.34162033906075473,0,-0.04781160659658008,0.04781160659658008,-3.0874265657347886,1.7219581806140236,-4.809384746348812,-0.2274005688868066,0.2259012484293238,0.0,1.0,0.0,1.0,0.0,1.0,7.384826786342807,0.07508409511090547
57.28500000000179,57.30000000000179,0.4847893713666619,0.14423879749435103,0.34055057387231086,0,-0.04768823708709187,0.04768823708709187,-3.0882024715733336,1.7224988204961134,-4.810701292069447,-0.2274005688868066,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.3849251876696815,0.07401174499403736
57.30000000000179,57.31500000000179,0.4847893713666619,0.1453092332853565,0.3394801380813054,0,-0.04754401824575024,0.04754401824575024,-3.0889799538448015,1.722658281805519,-4.811638235650321,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.385044417033276,0.07293823848929681
57.31500000000179,57.33000000000179,0.4847893713666619,0.14633417999780518,0.3384551913688567,0,-0.04738712189894691,0.04738712189894691,-3.0897253489322667,1.7229507141407314,-4.812676063072998,0.18924684035692793,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.385177380742136,0.07190991321044493
57.33000000000179,57.34500000000179,0.4847893713666619,0.14731986421403098,0.3374695071526309,0,-0.047252636065978834,0.047252636065978834,-3.090441230140381,1.7232963499901535,-4.813737580130534,0.18924684035692793,0.2259012484293238,0.0,1.0,0.0,1.0,0.0,1.0,7.385288855177163,0.07092136211731863
57.34500000000179,57.36000000000179,0.4847893713666619,0.14831242424761604,0.33647694711904585,0,-0.04713235449056816,0.04713235449056816,-3.091161237463382,1.7239699608980503,-4.815131198361432,-0.2274005688868066,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.385385968948389,0.06992626815537745
57.36000000000179,57.37500000000179,0.4847893713666619,0.14935176185280252,0.33543760951385937,0,-0.0469829764886807,0.0469829764886807,-3.091916356874077,1.7245283352848766,-4.816444692158953,-0.2274005688868066,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.385511080924215,0.06888373113516773
57.37500000000179,57.39000000000179,0.4847893713666619,0.15039800869704673,0.33439136266961517,0,-0.04684781351597731,0.04684781351597731,-3.092675624545158,1.7247410001084917,-4.817416624653649,0.18924684035692793,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.385621820688529,0.06783461808459572
57.39000000000179,57.40500000000179,0.4847893713666619,0.1514050215560662,0.3333843498105957,0,-0.046735131870927454,0.046735131870927454,-3.0934054619563147,1.7250156979389677,-4.818421159895283,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.385710999719881,0.06682525236706369
57.40500000000179,57.42000000000179,0.4847893713666619,0.15236651557680134,0.3324228557898605,0,-0.04660987999223037,0.04660987999223037,-3.094103170322674,1.7253081302741802,-4.819411300596854,0.18924684035692793,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.385813806547483,0.0658611001274122
57.42000000000179,57.43500000000179,0.4847893713666619,0.15332861254616634,0.3314607588204955,0,-0.046463757194966766,0.046463757194966766,-3.0948023086032803,1.7259994756868133,-4.820801784290094,-0.2274005688868066,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.385937464569568,0.06489585863228498
57.43500000000179,57.45000000000179,0.4847893713666619,0.15434377401050603,0.33044559735615586,0,-0.046323494513602556,0.046323494513602556,-3.095539226943384,1.7266110535878494,-4.8221502805312335,-0.2274005688868066,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.386054027211893,0.06387770364954509
57.45000000000179,57.465000000001794,0.4847893713666619,0.15536586729370136,0.3294235040729605,0,-0.04619743217591749,0.04619743217591749,-3.0962803534778547,1.7267527803925184,-4.823033133870373,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.386156231797919,0.06285294972048172
57.465000000001794,57.480000000001795,0.4847893713666619,0.15634241997176657,0.3284469513948953,0,-0.04605887869348536,0.04605887869348536,-3.0969892882368217,1.7270452127277307,-4.824034500964553,0.18924684035692793,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.386271985620136,0.06187343287367792
57.480000000001795,57.495000000001795,0.4847893713666619,0.15732592672533227,0.3274634446413296,0,-0.04593449719025248,0.04593449719025248,-3.09770246352957,1.7277897616545737,-4.825492225184144,-0.2274005688868066,0.2259012484293238,0.0,1.0,0.0,1.0,0.0,1.0,7.386373409224059,0.06088729416881781
57.495000000001795,57.510000000001796,0.4847893713666619,0.1583624879873077,0.3264268833793542,0,-0.04581588636126166,0.04581588636126166,-3.098453448759415,1.7283304015366636,-4.826783850296079,-0.2274005688868066,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.386467827098351,0.059848249875442336
57.510000000001796,57.525000000001796,0.4847893713666619,0.15939959825656286,0.32538977311009903,0,-0.04567642264428106,0.04567642264428106,-3.0992057615805777,1.7284898628460692,-4.827695624426647,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.386583079398743,0.058808170673552845
57.525000000001796,57.5400000000018,0.4847893713666619,0.16039114629125883,0.32439822507540306,0,-0.04552454690914631,0.04552454690914631,-3.099925819153717,1.7287822951812815,-4.828708114334999,0.18924684035692793,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.386711802334379,0.057813352021801094
57.5400000000018,57.5550000000018,0.4847893713666619,0.16134356318532334,0.32344580818133856,0,-0.045395310267918605,0.045395310267918605,-3.1006166043054604,1.7291279310307035,-4.829744535336164,0.18924684035692793,0.2259012484293238,0.0,1.0,0.0,1.0,0.0,1.0,7.386818804416505,0.05685818156373818
57.5550000000018,57.5700000000018,0.4847893713666619,0.16230293861264292,0.322486432754019,0,-0.04528023754606568,0.04528023754606568,-3.1013116765588142,1.7298015419386004,-4.831113218497414,-0.2274005688868066,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.386911484234067,0.05589638460321276
57.5700000000018,57.5850000000018,0.4847893713666619,0.1633089211389686,0.3214804502276933,0,-0.04513579610682772,0.04513579610682772,-3.10204153405603,1.7303599163254266,-4.8324014503814565,-0.2274005688868066,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.387032438446627,0.05488730866399625
57.5850000000018,57.6000000000018,0.4847893713666619,0.16432189568249467,0.3204674756841672,0,-0.04500552916350706,0.04500552916350706,-3.102775699499393,1.7305725811490418,-4.833348280648435,0.18924684035692793,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.387139059040493,0.05387157299399265
57.6000000000018,57.6150000000018,0.4847893713666619,0.16529576800885692,0.31949360335780497,0,-0.04489797196044328,0.04489797196044328,-3.1034806764058835,1.7308472789795177,-4.834327955385401,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.387223887479527,0.05289545824873154
57.6150000000018,57.6300000000018,0.4847893713666619,0.16622404896699916,0.31856532239966273,0,-0.04477811018276167,0.04477811018276167,-3.104153363498097,1.7311397113147302,-4.835293074812827,0.18924684035692793,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.3873220798185235,0.05196463568370595
57.6300000000018,57.6450000000018,0.4847893713666619,0.16715281115375574,0.31763656021290615,0,-0.04463737432527125,0.04463737432527125,-3.104827237964054,1.7318310567273634,-4.836658294691418,-0.2274005688868066,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.387441129349503,0.051032845476467144
57.6450000000018,57.6600000000018,0.4847893713666619,0.16813467110674557,0.3166547002599163,0,-0.04450218903588782,0.04450218903588782,-3.105538967732643,1.7324426346283994,-4.837981602361042,-0.2274005688868066,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.387553392188911,0.050048101304288994
57.6600000000018,57.6750000000018,0.4847893713666619,0.16912354557071063,0.31566582579595126,0,-0.044381163425490616,0.044381163425490616,-3.1062550642083764,1.7325843614330685,-4.838839425641445,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.387651335698234,0.04905667456829902
57.6750000000018,57.6900000000018,0.4847893713666619,0.17006680736119067,0.3147225640054712,0,-0.04424791245496693,0.04424791245496693,-3.106938812671592,1.732876793768281,-4.839815606439873,0.18924684035692793,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.387762564411143,0.04811056315839547
57.6900000000018,57.7050000000018,0.4847893713666619,0.17101710575350362,0.3137722656131583,0,-0.04412879266964253,0.04412879266964253,-3.107626960245933,1.7336213426951237,-4.841248302941057,-0.2274005688868066,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.3878595017651065,0.0471577464356755
57.7050000000018,57.720000000001804,0.4847893713666619,0.17197443534204288,0.312814936024619,0,-0.04402382428540996,0.04402382428540996,-3.10831952253482,1.7337630694997928,-4.842082592034613,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.3879421276757204,0.04619823027547996
57.720000000001804,57.735000000001804,0.4847893713666619,0.17288613787865595,0.31190323348800597,0,-0.043906684313555454,0.043906684313555454,-3.108979721052153,1.7340555018350052,-4.843035222887158,0.18924684035692793,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.388037985367166,0.04528404506926437
57.735000000001804,57.750000000001805,0.4847893713666619,0.17379826077747995,0.31099111058918194,0,-0.04376866894746629,0.04376866894746629,-3.109640989246236,1.7347468472476386,-4.844387836493874,-0.2274005688868066,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.38815470298337,0.04436895304006542
57.750000000001805,57.765000000001805,0.4847893713666619,0.1747634974010941,0.3100258739655678,0,-0.04363604930414517,0.04363604930414517,-3.110340145591391,1.7353584251486744,-4.8456985707400655,-0.2274005688868066,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.388264788339304,0.04340088748248698
57.765000000001805,57.780000000001806,0.4847893713666619,0.17573578979246457,0.3090535815741973,0,-0.04351756882680406,0.04351756882680406,-3.111043745933724,1.7355001519533435,-4.846543897887067,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.388360573910949,0.04242609763739595
57.780000000001806,57.79500000000181,0.4847893713666619,0.17666243405770699,0.3081269373089549,0,-0.04338699603811591,0.04338699603811591,-3.111714926475701,1.735792584288556,-4.847507510764257,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.388469512499897,0.04149666166257558
57.79500000000181,57.81000000000181,0.4847893713666619,0.17754342666259038,0.3072459447040715,0,-0.043244344287587576,0.043244344287587576,-3.112353668181333,1.7360850166237685,-4.848438684805101,0.18924684035692793,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.388591590842648,0.04061258340245412
57.81000000000181,57.82500000000181,0.4847893713666619,0.17843150116900738,0.3063578701976545,0,-0.04311580107458596,0.04311580107458596,-3.112996885220648,1.7368295655506112,-4.84982645077126,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.3886993994121015,0.039721754014238324
57.82500000000181,57.84000000000181,0.4847893713666619,0.1793794048625017,0.3054099665041602,0,-0.04302752945888569,0.04302752945888569,-3.1136815482413054,1.7374234089469107,-4.851104957188216,-0.2274005688868066,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.3887655527942355,0.03877205036556118
57.84000000000181,57.85500000000181,0.4847893713666619,0.18033439350583683,0.3044549778608251,0,-0.04295338240898403,0.04295338240898403,-3.114370751670593,1.7375651357515798,-4.851935887422172,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.388817420308104,0.03781559291490628
57.85500000000181,57.87000000000181,0.4847893713666619,0.18124370914995996,0.30354566221670193,0,-0.042867237336091005,0.042867237336091005,-3.115027527450531,1.7378575680867923,-4.852885095537323,0.18924684035692793,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.388882347156293,0.036904516398572354
57.87000000000181,57.88500000000181,0.4847893713666619,0.18215336578381505,0.30263600558284687,0,-0.04276021542160631,0.04276021542160631,-3.1156852491064173,1.7385489134994254,-4.8542341626058425,-0.2274005688868066,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.38896813722626,0.0359926123764343
57.88500000000181,57.90000000000181,0.4847893713666619,0.18310937083777432,0.30168000052888755,0,-0.042623418228911615,0.042623418228911615,-3.1163772683788817,1.739107287886252,-4.855484556265134,-0.2274005688868066,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.3890826141710235,0.03503367850788947
57.90000000000181,57.91500000000181,0.4847893713666619,0.1840657001422785,0.30072367122438337,0,-0.04246576344268138,0.04246576344268138,-3.117070148505676,1.7392667491956575,-4.8563368977013335,0.18924684035692793,-0.09074431881671924,1.0,0.0,1.0,0.0,0.0,1.0,7.389217935484905,0.03407393431682388
57.91500000000181,57.93000000000181,0.4847893713666619,0.1849831378110433,0.2998062335556186,0,-0.042331156767209145,0.042331156767209145,-3.1177341816797917,1.7396123850450795,-4.857346566724871,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.389331121457037,0.033153608413209884
57.93000000000181,57.94500000000181,0.4847893713666619,0.1858684933282707,0.2989208780383912,0,-0.0422545785421202,0.0422545785421202,-3.1183731269347015,1.7399402863897648,-4.858313413324466,0.18924684035692793,0.2259012484293238,0.0,1.0,0.0,1.0,0.0,1.0,7.389387042532145,0.03226670850352362
57.94500000000181,57.96000000000181,0.4847893713666619,0.18676096011435203,0.29802841125230983,0,-0.04219208817181481,0.04219208817181481,-3.1190166861275173,1.7406138972976617,-4.859630583425179,-0.2274005688868066,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.389428713826572,0.0313730276243167
57.96000000000181,57.97500000000181,0.4847893713666619,0.18769971373629568,0.2970896576303662,0,-0.042099726878114245,0.042099726878114245,-3.119694467292949,1.7411722716844882,-4.860866738977437,-0.2274005688868066,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.389499169050434,0.03043237623686389
57.97500000000181,57.990000000001814,0.4847893713666619,0.18863874853753085,0.29615062282913107,0,-0.04198650736577667,0.04198650736577667,-3.1203730700039576,1.7413317329938935,-4.861704802997851,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.389590470272274,0.029490957571871916
57.990000000001814,58.005000000001814,0.4847893713666619,0.18953206547192747,0.2952573058947344,0,-0.041861461946944636,0.041861461946944636,-3.1210191168601362,1.741624165329106,-4.862643282189242,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.389694659804496,0.028594968708422184
58.005000000001814,58.020000000001815,0.4847893713666619,0.1903796610831629,0.294409710283499,0,-0.04172460399150486,0.04172460399150486,-3.121632591134243,1.7419165976643185,-4.863549188798562,0.18924684035692793,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.389811724361408,0.027744413413530834
58.020000000001815,58.035000000001816,0.4847893713666619,0.1912344207501277,0.2935549506165342,0,-0.04160181303524889,0.04160181303524889,-3.1222506942416524,1.7426611465911614,-4.864911840832814,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.389914558757187,0.026887023890471016
58.035000000001816,58.050000000001816,0.4847893713666619,0.19214924343260914,0.29264012793405275,0,-0.04151894409475518,0.04151894409475518,-3.1229106797896526,1.7432549899874608,-4.866165669777113,-0.2274005688868066,0.2259012484293238,1.0,0.0,0.0,1.0,0.0,1.0,7.389976082002011,0.025970518193801632
58.050000000001816,58.06500000000182,0.4847893713666619,0.1930712333125449,0.291718138054117,0,-0.04145015816366575,0.04145015816366575,-3.123575355546794,1.7433967167921298,-4.866972072338924,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.3900233590066025,0.025047175501267244
58.06500000000182,58.08000000000182,0.4847893713666619,0.19394748100282816,0.29084189036383373,0,-0.04136964075788197,0.04136964075788197,-3.1242074711349734,1.7436891491273423,-4.867896620262316,0.18924684035692793,-0.09074431881671924,0.0,1.0,0.0,1.0,0.0,1.0,7.390083430482361,0.024169289127548413
58.08000000000182,58.09500000000182,0.4847893713666619,0.19482394793274174,0.2899654234339202,0,-0.04126824487699052,0.04126824487699052,-3.1248403050054216,1.7443804945399755,-4.869220799545397,-0.2274005688868066,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.390164369650787,0.02329069692697504
58.09500000000182,58.11000000000182,0.4847893713666619,0.1957006291228008,0.28908874224386105,0,-0.04114598998272059,0.04114598998272059,-3.1254738239470328,1.744539955849381,-4.870013779796414,0.18924684035692793,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.390266157171504,0.02241140433130361
